id,nome,status,estado_id
1707,CARAI,1,11
1708,CARANAIBA,1,11
1709,CARANDAI,1,11
1710,CARANGOLA,1,11
1711,CARATINGA,1,11
1712,CARBONITA,1,11
1713,CAREACU,1,11
1714,CARLOS CHAGAS,1,11
1715,CARMESIA,1,11
1716,CARMO DA CACHOEIRA,1,11
1717,CARMO DA MATA,1,11
1718,CARMO DE MINAS,1,11
1719,CARMO DO CAJURU,1,11
1720,CARMO DO PARANAIBA,1,11
1721,CARMO DO RIO CLARO,1,11
1722,CARMOPOLIS DE MINAS,1,11
1723,CARNEIRINHO,1,11
1724,CARRANCAS,1,11
1725,CARVALHOPOLIS,1,11
1726,CARVALHOS,1,11
1727,CASA GRANDE,1,11
1728,CASCALHO RICO,1,11
1729,CASSIA,1,11
1730,CATAGUASES,1,11
1731,CATAS ALTAS,1,11
1732,CATAS ALTAS DA NORUEGA,1,11
1733,CATUJI,1,11
1734,CATUTI,1,11
1735,CAXAMBU,1,11
1736,CEDRO DO ABAETE,1,11
1737,CENTRAL DE MINAS,1,11
1738,CENTRALINA,1,11
1739,CHACARA,1,11
1740,CHALE,1,11
1741,CHAPADA DO NORTE,1,11
1742,CHAPADA GAUCHA,1,11
1743,CHIADOR,1,11
1744,CIPOTANEA,1,11
1745,CLARAVAL,1,11
1746,CLARO DOS POCOES,1,11
1747,CLAUDIO,1,11
1748,COIMBRA,1,11
1749,COLUNA,1,11
1750,COMENDADOR GOMES,1,11
1751,COMERCINHO,1,11
1752,CONCEICAO DA APARECIDA,1,11
1753,CONCEICAO DA BARRA DE MINAS,1,11
1754,CONCEICAO DAS ALAGOAS,1,11
1755,CONCEICAO DAS PEDRAS,1,11
1756,CONCEICAO DE IPANEMA,1,11
1757,CONCEICAO DO MATO DENTRO,1,11
1758,CONCEICAO DO PARA,1,11
1759,CONCEICAO DO RIO VERDE,1,11
1760,CONCEICAO DOS OUROS,1,11
1761,CONEGO MARINHO,1,11
1762,CONFINS,1,11
1763,CONGONHAL,1,11
1764,CONGONHAS,1,11
1765,CONGONHAS DO NORTE,1,11
1766,CONQUISTA,1,11
1767,CONSELHEIRO LAFAIETE,1,11
1768,CONSELHEIRO PENA,1,11
1769,CONSOLACAO,1,11
1770,CONTAGEM,1,11
1771,COQUEIRAL,1,11
1772,CORACAO DE JESUS,1,11
1773,CORDISBURGO,1,11
1774,CORDISLANDIA,1,11
1775,CORINTO,1,11
1776,COROACI,1,11
1777,COROMANDEL,1,11
1778,CORONEL FABRICIANO,1,11
1779,CORONEL MURTA,1,11
1780,CORONEL PACHECO,1,11
1781,CORONEL XAVIER CHAVES,1,11
1782,CORREGO DANTA,1,11
1783,CORREGO DO BOM JESUS,1,11
1784,CORREGO FUNDO,1,11
1785,CORREGO NOVO,1,11
1786,COUTO DE MAGALHAES DE MINAS,1,11
1787,CRISOLITA,1,11
1788,CRISTAIS,1,11
1789,CRISTALIA,1,11
1790,CRISTIANO OTONI,1,11
1791,CRISTINA,1,11
1792,CRUCILANDIA,1,11
1793,CRUZEIRO DA FORTALEZA,1,11
1794,CRUZILIA,1,11
1795,CUPARAQUE,1,11
1796,CURRAL DE DENTRO,1,11
1797,CURVELO,1,11
1798,DATAS,1,11
1799,DELFIM MOREIRA,1,11
1800,DELFINOPOLIS,1,11
1801,DELTA,1,11
1802,DESCOBERTO,1,11
1803,DESTERRO DE ENTRE RIOS,1,11
1804,DESTERRO DO MELO,1,11
1805,DIAMANTINA,1,11
1806,DIOGO DE VASCONCELOS,1,11
1807,DIONISIO,1,11
1808,DIVINESIA,1,11
1809,DIVINO,1,11
1810,DIVINO DAS LARANJEIRAS,1,11
1811,DIVINOLANDIA DE MINAS,1,11
1812,DIVINOPOLIS,1,11
1813,DIVISA ALEGRE,1,11
1814,DIVISA NOVA,1,11
1815,DIVISOPOLIS,1,11
1816,DOM BOSCO,1,11
1817,DOM CAVATI,1,11
1818,DOM JOAQUIM,1,11
1819,DOM SILVERIO,1,11
1820,DOM VICOSO,1,11
1821,DONA EUSEBIA,1,11
1822,DORES DE CAMPOS,1,11
1823,DORES DE GUANHAES,1,11
1824,DORES DO INDAIA,1,11
1825,DORES DO TURVO,1,11
1826,DORESOPOLIS,1,11
1827,DOURADOQUARA,1,11
1828,DURANDE,1,11
1829,ELOI MENDES,1,11
1830,ENGENHEIRO CALDAS,1,11
1831,ENGENHEIRO NAVARRO,1,11
1832,ENTRE FOLHAS,1,11
1833,ENTRE RIOS DE MINAS,1,11
1834,ERVALIA,1,11
1835,ESMERALDAS,1,11
1836,ESPERA FELIZ,1,11
1837,ESPINOSA,1,11
1838,ESPIRITO SANTO DO DOURADO,1,11
1839,ESTIVA,1,11
1840,ESTRELA DALVA,1,11
1841,ESTRELA DO INDAIA,1,11
1842,ESTRELA DO SUL,1,11
1843,EUGENOPOLIS,1,11
1844,EWBANK DA CAMARA,1,11
1845,EXTREMA,1,11
1846,FAMA,1,11
1847,FARIA LEMOS,1,11
1848,FELICIO DOS SANTOS,1,11
1849,FELISBURGO,1,11
1850,FELIXLANDIA,1,11
1851,FERNANDES TOURINHO,1,11
1852,FERROS,1,11
1853,FERVEDOURO,1,11
1854,FLORESTAL,1,11
1855,FORMIGA,1,11
1856,FORMOSO,1,11
1857,FORTALEZA DE MINAS,1,11
1858,FORTUNA DE MINAS,1,11
1859,FRANCISCO BADARO,1,11
1860,FRANCISCO DUMONT,1,11
1861,FRANCISCO SA,1,11
1862,FRANCISCOPOLIS,1,11
1863,FREI GASPAR,1,11
1864,FREI INOCENCIO,1,11
1865,FREI LAGONEGRO,1,11
1866,FRONTEIRA,1,11
1867,FRONTEIRA DOS VALES,1,11
1868,FRUTA DE LEITE,1,11
1869,FRUTAL,1,11
1870,FUNILANDIA,1,11
1871,GALILEIA,1,11
1872,GAMELEIRAS,1,11
1873,GLAUCILANDIA,1,11
1874,GOIABEIRA,1,11
1875,GOIANA,1,11
1876,GONCALVES,1,11
1877,GONZAGA,1,11
1878,GOUVEIA,1,11
1879,GOVERNADOR VALADARES,1,11
1880,GRAO MOGOL,1,11
1881,GRUPIARA,1,11
1882,GUANHAES,1,11
1883,GUAPE,1,11
1884,GUARACIABA,1,11
1885,GUARACIAMA,1,11
1886,GUARANESIA,1,11
1887,GUARANI,1,11
1888,GUARARA,1,11
1889,GUARDA-MOR,1,11
1890,GUAXUPE,1,11
1891,GUIDOVAL,1,11
1892,GUIMARANIA,1,11
1893,GUIRICEMA,1,11
1894,GURINHATA,1,11
1895,HELIODORA,1,11
1896,IAPU,1,11
1897,IBERTIOGA,1,11
1898,IBIA,1,11
1899,IBIAI,1,11
1900,IBIRACATU,1,11
1901,IBIRACI,1,11
1902,IBIRITE,1,11
1903,IBITIURA DE MINAS,1,11
1904,IBITURUNA,1,11
1905,ICARAI DE MINAS,1,11
1906,IGARAPE,1,11
1907,IGARATINGA,1,11
1908,IGUATAMA,1,11
1909,IJACI,1,11
1910,ILICINEA,1,11
1911,IMBE DE MINAS,1,11
1912,INCONFIDENTES,1,11
1913,INDAIABIRA,1,11
1914,INDIANOPOLIS,1,11
1915,INGAI,1,11
1916,INHAPIM,1,11
1917,INHAUMA,1,11
1918,INIMUTABA,1,11
1919,IPABA,1,11
1920,IPANEMA,1,11
1921,IPATINGA,1,11
1922,IPIACU,1,11
1923,IPUIUNA,1,11
1924,IRAI DE MINAS,1,11
1925,ITABIRA,1,11
1926,ITABIRINHA DE MANTENA,1,11
1927,ITABIRITO,1,11
1928,ITACAMBIRA,1,11
1929,ITACARAMBI,1,11
1930,ITAGUARA,1,11
1931,ITAIPE,1,11
1932,ITAJUBA,1,11
1933,ITAMARANDIBA,1,11
1934,ITAMARATI DE MINAS,1,11
1935,ITAMBACURI,1,11
1936,ITAMBE DO MATO DENTRO,1,11
1937,ITAMOGI,1,11
1938,ITAMONTE,1,11
1939,ITANHANDU,1,11
1940,ITANHOMI,1,11
1941,ITAOBIM,1,11
1942,ITAPAGIPE,1,11
1943,ITAPECERICA,1,11
1944,ITAPEVA,1,11
1945,ITATIAIUCU,1,11
1946,ITAU DE MINAS,1,11
1947,ITAUNA,1,11
1948,ITAVERAVA,1,11
1949,ITINGA,1,11
1950,ITUETA,1,11
1951,ITUIUTABA,1,11
1952,ITUMIRIM,1,11
1953,ITURAMA,1,11
1954,ITUTINGA,1,11
1955,JABOTICATUBAS,1,11
1956,JACINTO,1,11
1957,JACUI,1,11
1958,JACUTINGA,1,11
1959,JAGUARACU,1,11
1960,JAIBA,1,11
1961,JAMPRUCA,1,11
1962,JANAUBA,1,11
1963,JANUARIA,1,11
1964,JAPARAIBA,1,11
1965,JAPONVAR,1,11
1966,JECEABA,1,11
1967,JENIPAPO DE MINAS,1,11
1968,JEQUERI,1,11
1969,JEQUITAI,1,11
1970,JEQUITIBA,1,11
1971,JEQUITINHONHA,1,11
1972,JESUANIA,1,11
1973,JOAIMA,1,11
1974,JOANESIA,1,11
1975,JOAO MONLEVADE,1,11
1976,JOAO PINHEIRO,1,11
1977,JOAQUIM FELICIO,1,11
1978,JORDANIA,1,11
1979,JOSE GONCALVES DE MINAS,1,11
1980,JOSE RAYDAN,1,11
1981,JOSENOPOLIS,1,11
1982,JUATUBA,1,11
1983,JUIZ DE FORA,1,11
1984,JURAMENTO,1,11
1985,JURUAIA,1,11
1986,JUVENILIA,1,11
1987,LADAINHA,1,11
1988,LAGAMAR,1,11
1989,LAGOA DA PRATA,1,11
1990,LAGOA DOS PATOS,1,11
1991,LAGOA DOURADA,1,11
1992,LAGOA FORMOSA,1,11
1993,LAGOA GRANDE,1,11
1994,LAGOA SANTA,1,11
1995,LAJINHA,1,11
1996,LAMBARI,1,11
1997,LAMIM,1,11
1998,LARANJAL,1,11
1999,LASSANCE,1,11
2000,LAVRAS,1,11
2001,LEANDRO FERREIRA,1,11
2002,LEME DO PRADO,1,11
2003,LEOPOLDINA,1,11
2004,LIBERDADE,1,11
2005,LIMA DUARTE,1,11
2006,LIMEIRA DO OESTE,1,11
2007,LONTRA,1,11
2008,LUISBURGO,1,11
2009,LUISLANDIA,1,11
2010,LUMINARIAS,1,11
2011,LUZ,1,11
2012,MACHACALIS,1,11
2013,MACHADO,1,11
2014,MADRE DE DEUS DE MINAS,1,11
2015,MALACACHETA,1,11
2016,MAMONAS,1,11
2017,MANGA,1,11
2018,MANHUACU,1,11
2019,MANHUMIRIM,1,11
2020,MANTENA,1,11
2021,MAR DE ESPANHA,1,11
2022,MARAVILHAS,1,11
2023,MARIA DA FE,1,11
2024,MARIANA,1,11
2025,MARILAC,1,11
2026,MARIO CAMPOS,1,11
2027,MARIPA DE MINAS,1,11
2028,MARLIERIA,1,11
2029,MARMELOPOLIS,1,11
2030,MARTINHO CAMPOS,1,11
2031,MARTINS SOARES,1,11
2032,MATA VERDE,1,11
2033,MATERLANDIA,1,11
2034,MATEUS LEME,1,11
2035,MATHIAS LOBATO,1,11
2036,MATIAS BARBOSA,1,11
2037,MATIAS CARDOSO,1,11
2038,MATIPO,1,11
2039,MATO VERDE,1,11
2040,MATOZINHOS,1,11
2041,MATUTINA,1,11
2042,MEDEIROS,1,11
2043,MEDINA,1,11
2044,MENDES PIMENTEL,1,11
2045,MERCES,1,11
2046,MESQUITA,1,11
2047,MINAS NOVAS,1,11
2048,MINDURI,1,11
2049,MIRABELA,1,11
2050,MIRADOURO,1,11
2051,MIRAI,1,11
2052,MIRAVANIA,1,11
2053,MOEDA,1,11
2054,MOEMA,1,11
2055,MONJOLOS,1,11
2056,MONSENHOR PAULO,1,11
2057,MONTALVANIA,1,11
2058,MONTE ALEGRE DE MINAS,1,11
2059,MONTE AZUL,1,11
2060,MONTE BELO,1,11
2061,MONTE CARMELO,1,11
2062,MONTE FORMOSO,1,11
2063,MONTE SANTO DE MINAS,1,11
2064,MONTE SIAO,1,11
2065,MONTES CLAROS,1,11
2066,MONTEZUMA,1,11
2067,MORADA NOVA DE MINAS,1,11
2068,MORRO DA GARCA,1,11
2069,MORRO DO PILAR,1,11
2070,MUNHOZ,1,11
2071,MURIAE,1,11
2072,MUTUM,1,11
2073,MUZAMBINHO,1,11
2074,NACIP RAYDAN,1,11
2075,NANUQUE,1,11
2076,NAQUE,1,11
2077,NATALANDIA,1,11
2078,NATERCIA,1,11
2079,NAZARENO,1,11
2080,NEPOMUCENO,1,11
2081,NINHEIRA,1,11
2082,NOVA BELEM,1,11
2083,NOVA ERA,1,11
2084,NOVA LIMA,1,11
2085,NOVA MODICA,1,11
2086,NOVA PONTE,1,11
2087,NOVA PORTEIRINHA,1,11
2088,NOVA RESENDE,1,11
2089,NOVA SERRANA,1,11
2090,NOVA UNIAO,1,11
2091,NOVO CRUZEIRO,1,11
2092,NOVO ORIENTE DE MINAS,1,11
2093,NOVORIZONTE,1,11
2094,OLARIA,1,11
2095,OLHOS-D`AGUA,1,11
2096,OLIMPIO NORONHA,1,11
2097,OLIVEIRA,1,11
2098,OLIVEIRA FORTES,1,11
2099,ONCA DE PITANGUI,1,11
2100,ORATORIOS,1,11
2101,ORIZANIA,1,11
2102,OURO BRANCO,1,11
2103,OURO FINO,1,11
2104,OURO PRETO,1,11
2105,OURO VERDE DE MINAS,1,11
2106,PADRE CARVALHO,1,11
2107,PADRE PARAISO,1,11
2108,PAI PEDRO,1,11
2109,PAINEIRAS,1,11
2110,PAINS,1,11
2111,PAIVA,1,11
2112,PALMA,1,11
2113,PALMOPOLIS,1,11
2114,PAPAGAIOS,1,11
2115,PARA DE MINAS,1,11
2116,PARACATU,1,11
2117,PARAGUACU,1,11
2118,PARAISOPOLIS,1,11
2119,PARAOPEBA,1,11
2120,PASSA QUATRO,1,11
2121,PASSA TEMPO,1,11
2122,PASSABEM,1,11
2123,PASSA-VINTE,1,11
2124,PASSOS,1,11
2125,PATIS,1,11
2126,PATOS DE MINAS,1,11
2127,PATROCINIO,1,11
2128,PATROCINIO DO MURIAE,1,11
2129,PAULA CANDIDO,1,11
2130,PAULISTAS,1,11
2131,PAVAO,1,11
2132,PECANHA,1,11
2133,PEDRA AZUL,1,11
2134,PEDRA BONITA,1,11
2135,PEDRA DO ANTA,1,11
2136,PEDRA DO INDAIA,1,11
2137,PEDRA DOURADA,1,11
2138,PEDRALVA,1,11
2139,PEDRAS DE MARIA DA CRUZ,1,11
2140,PEDRINOPOLIS,1,11
2141,PEDRO LEOPOLDO,1,11
2142,PEDRO TEIXEIRA,1,11
2143,PEQUERI,1,11
2144,PEQUI,1,11
2145,PERDIGAO,1,11
2146,PERDIZES,1,11
2147,PERDOES,1,11
2148,PERIQUITO,1,11
2149,PESCADOR,1,11
2150,PIAU,1,11
2151,PIEDADE DE CARATINGA,1,11
2152,PIEDADE DE PONTE NOVA,1,11
2153,PIEDADE DO RIO GRANDE,1,11
2154,PIEDADE DOS GERAIS,1,11
2155,PIMENTA,1,11
2156,PINGO-D`AGUA,1,11
2157,PINTOPOLIS,1,11
2158,PIRACEMA,1,11
2159,PIRAJUBA,1,11
2160,PIRANGA,1,11
2161,PIRANGUCU,1,11
2162,PIRANGUINHO,1,11
2163,PIRAPETINGA,1,11
2164,PIRAPORA,1,11
2165,PIRAUBA,1,11
2166,PITANGUI,1,11
2167,PIUMHI,1,11
2168,PLANURA,1,11
2169,POCO FUNDO,1,11
2170,POCOS DE CALDAS,1,11
2171,POCRANE,1,11
2172,POMPEU,1,11
2173,PONTE NOVA,1,11
2174,PONTO CHIQUE,1,11
2175,PONTO DOS VOLANTES,1,11
2176,PORTEIRINHA,1,11
2177,PORTO FIRME,1,11
2178,POTE,1,11
2179,POUSO ALEGRE,1,11
2180,POUSO ALTO,1,11
2181,PRADOS,1,11
2182,PRATA,1,11
2183,PRATAPOLIS,1,11
2184,PRATINHA,1,11
2185,PRESIDENTE BERNARDES,1,11
2186,PRESIDENTE JUSCELINO,1,11
2187,PRESIDENTE KUBITSCHEK,1,11
2188,PRESIDENTE OLEGARIO,1,11
2189,PRUDENTE DE MORAIS,1,11
2190,QUARTEL GERAL,1,11
2191,QUELUZITO,1,11
2192,RAPOSOS,1,11
2193,RAUL SOARES,1,11
2194,RECREIO,1,11
2195,REDUTO,1,11
2196,RESENDE COSTA,1,11
2197,RESPLENDOR,1,11
2198,RESSAQUINHA,1,11
2199,RIACHINHO,1,11
2200,RIACHO DOS MACHADOS,1,11
2201,RIBEIRAO DAS NEVES,1,11
2202,RIBEIRAO VERMELHO,1,11
2203,RIO ACIMA,1,11
2204,RIO CASCA,1,11
2205,RIO DO PRADO,1,11
2206,RIO DOCE,1,11
2207,RIO ESPERA,1,11
2208,RIO MANSO,1,11
2209,RIO NOVO,1,11
2210,RIO PARANAIBA,1,11
2211,RIO PARDO DE MINAS,1,11
2212,RIO PIRACICABA,1,11
2213,RIO POMBA,1,11
2214,RIO PRETO,1,11
2215,RIO VERMELHO,1,11
2216,RITAPOLIS,1,11
2217,ROCHEDO DE MINAS,1,11
2218,RODEIRO,1,11
2219,ROMARIA,1,11
2220,ROSARIO DA LIMEIRA,1,11
2221,RUBELITA,1,11
2222,RUBIM,1,11
2223,SABARA,1,11
2224,SABINOPOLIS,1,11
2225,SACRAMENTO,1,11
2226,SALINAS,1,11
2227,SALTO DA DIVISA,1,11
2228,SANTA BARBARA,1,11
2229,SANTA BARBARA DO LESTE,1,11
2230,SANTA BARBARA DO MONTE VERDE,1,11
2231,SANTA BARBARA DO TUGURIO,1,11
2232,SANTA CRUZ DE MINAS,1,11
2233,SANTA CRUZ DE SALINAS,1,11
2234,SANTA CRUZ DO ESCALVADO,1,11
2235,SANTA EFIGENIA DE MINAS,1,11
2236,SANTA FE DE MINAS,1,11
2237,SANTA HELENA DE MINAS,1,11
2238,SANTA JULIANA,1,11
2239,SANTA LUZIA,1,11
2240,SANTA MARGARIDA,1,11
2241,SANTA MARIA DE ITABIRA,1,11
2242,SANTA MARIA DO SALTO,1,11
2243,SANTA MARIA DO SUACUI,1,11
2244,SANTA RITA DE CALDAS,1,11
2245,SANTA RITA DE IBITIPOCA,1,11
2246,SANTA RITA DE JACUTINGA,1,11
2247,SANTA RITA DE MINAS,1,11
2248,SANTA RITA DO ITUETO,1,11
2249,SANTA RITA DO SAPUCAI,1,11
2250,SANTA ROSA DA SERRA,1,11
2251,SANTA VITORIA,1,11
2252,SANTANA DA VARGEM,1,11
2253,SANTANA DE CATAGUASES,1,11
2254,SANTANA DE PIRAPAMA,1,11
2255,SANTANA DO DESERTO,1,11
2256,SANTANA DO GARAMBEU,1,11
2257,SANTANA DO JACARE,1,11
2258,SANTANA DO MANHUACU,1,11
2259,SANTANA DO PARAISO,1,11
2260,SANTANA DO RIACHO,1,11
2261,SANTANA DOS MONTES,1,11
2262,SANTO ANTONIO DO AMPARO,1,11
2263,SANTO ANTONIO DO AVENTUREIRO,1,11
2264,SANTO ANTONIO DO GRAMA,1,11
2265,SANTO ANTONIO DO ITAMBE,1,11
2266,SANTO ANTONIO DO JACINTO,1,11
2267,SANTO ANTONIO DO MONTE,1,11
2268,SANTO ANTONIO DO RETIRO,1,11
2269,SANTO ANTONIO DO RIO ABAIXO,1,11
2270,SANTO HIPOLITO,1,11
2271,SANTOS DUMONT,1,11
2272,SAO BENTO ABADE,1,11
2273,SAO BRAS DO SUACUI,1,11
2274,SAO DOMINGOS DAS DORES,1,11
2275,SAO DOMINGOS DO PRATA,1,11
2276,SAO FELIX DE MINAS,1,11
2277,SAO FRANCISCO,1,11
2278,SAO FRANCISCO DE PAULA,1,11
2279,SAO FRANCISCO DE SALES,1,11
2280,SAO FRANCISCO DO GLORIA,1,11
2281,SAO GERALDO,1,11
2282,SAO GERALDO DA PIEDADE,1,11
2283,SAO GERALDO DO BAIXIO,1,11
2284,SAO GONCALO DO ABAETE,1,11
2285,SAO GONCALO DO PARA,1,11
2286,SAO GONCALO DO RIO ABAIXO,1,11
2287,SAO GONCALO DO RIO PRETO,1,11
2288,SAO GONCALO DO SAPUCAI,1,11
2289,SAO GOTARDO,1,11
2290,SAO JOAO BATISTA DO GLORIA,1,11
2291,SAO JOAO DA LAGOA,1,11
2292,SAO JOAO DA MATA,1,11
2293,SAO JOAO DA PONTE,1,11
2294,SAO JOAO DAS MISSOES,1,11
2295,SAO JOAO DEL REI,1,11
2296,SAO JOAO DO MANHUACU,1,11
2297,SAO JOAO DO MANTENINHA,1,11
2298,SAO JOAO DO ORIENTE,1,11
2299,SAO JOAO DO PACUI,1,11
2300,SAO JOAO DO PARAISO,1,11
2301,SAO JOAO EVANGELISTA,1,11
2302,SAO JOAO NEPOMUCENO,1,11
2303,SAO JOAQUIM DE BICAS,1,11
2304,SAO JOSE DA BARRA,1,11
2305,SAO JOSE DA LAPA,1,11
2306,SAO JOSE DA SAFIRA,1,11
2307,SAO JOSE DA VARGINHA,1,11
2308,SAO JOSE DO ALEGRE,1,11
2309,SAO JOSE DO DIVINO,1,11
2310,SAO JOSE DO GOIABAL,1,11
2311,SAO JOSE DO JACURI,1,11
2312,SAO JOSE DO MANTIMENTO,1,11
2313,SAO LOURENCO,1,11
2314,SAO MIGUEL DO ANTA,1,11
2315,SAO PEDRO DA UNIAO,1,11
2316,SAO PEDRO DO SUACUI,1,11
2317,SAO PEDRO DOS FERROS,1,11
2318,SAO ROMAO,1,11
2319,SAO ROQUE DE MINAS,1,11
2320,SAO SEBASTIAO DA BELA VISTA,1,11
2321,SAO SEBASTIAO DA VARGEM ALEGRE,1,11
2322,SAO SEBASTIAO DO ANTA,1,11
2323,SAO SEBASTIAO DO MARANHAO,1,11
2324,SAO SEBASTIAO DO OESTE,1,11
2325,SAO SEBASTIAO DO PARAISO,1,11
2326,SAO SEBASTIAO DO RIO PRETO,1,11
2327,SAO SEBASTIAO DO RIO VERDE,1,11
2328,SAO THOME DAS LETRAS,1,11
2329,SAO TIAGO,1,11
2330,SAO TOMAS DE AQUINO,1,11
2331,SAO VICENTE DE MINAS,1,11
2332,SAPUCAI-MIRIM,1,11
2333,SARDOA,1,11
2334,SARZEDO,1,11
2335,SEM-PEIXE,1,11
2336,SENADOR AMARAL,1,11
2337,SENADOR CORTES,1,11
2338,SENADOR FIRMINO,1,11
2339,SENADOR JOSE BENTO,1,11
2340,SENADOR MODESTINO GONCALVES,1,11
2341,SENHORA DE OLIVEIRA,1,11
2342,SENHORA DO PORTO,1,11
2343,SENHORA DOS REMEDIOS,1,11
2344,SERICITA,1,11
2345,SERITINGA,1,11
2346,SERRA AZUL DE MINAS,1,11
2347,SERRA DA SAUDADE,1,11
2348,SERRA DO SALITRE,1,11
2349,SERRA DOS AIMORES,1,11
2350,SERRANIA,1,11
2351,SERRANOPOLIS DE MINAS,1,11
2352,SERRANOS,1,11
2353,SERRO,1,11
2354,SETE LAGOAS,1,11
2355,SETUBINHA,1,11
2356,SILVEIRANIA,1,11
2357,SILVIANOPOLIS,1,11
2358,SIMAO PEREIRA,1,11
2359,SIMONESIA,1,11
2360,SOBRALIA,1,11
2361,SOLEDADE DE MINAS,1,11
2362,TABULEIRO,1,11
2363,TAIOBEIRAS,1,11
2364,TAPARUBA,1,11
2365,TAPIRA,1,11
2366,TAPIRAI,1,11
2367,TAQUARACU DE MINAS,1,11
2368,TARUMIRIM,1,11
2369,TEIXEIRAS,1,11
2370,TEOFILO OTONI,1,11
2371,TIMOTEO,1,11
2372,TIRADENTES,1,11
2373,TIROS,1,11
2374,TOCANTINS,1,11
2375,TOCOS DO MOJI,1,11
2376,TOLEDO,1,11
2377,TOMBOS,1,11
2378,TRES CORACOES,1,11
2379,TRES MARIAS,1,11
2380,TRES PONTAS,1,11
2381,TUMIRITINGA,1,11
2382,TUPACIGUARA,1,11
2383,TURMALINA,1,11
2384,TURVOLANDIA,1,11
2385,UBA,1,11
2386,UBAI,1,11
2387,UBAPORANGA,1,11
2388,UBERABA,1,11
2389,UBERLANDIA,1,11
2390,UMBURATIBA,1,11
2391,UNAI,1,11
2392,UNIAO DE MINAS,1,11
2393,URUANA DE MINAS,1,11
2394,URUCANIA,1,11
2395,URUCUIA,1,11
2396,VARGEM ALEGRE,1,11
2397,VARGEM BONITA,1,11
2398,VARGEM GRANDE DO RIO PARDO,1,11
2399,VARGINHA,1,11
2400,VARJAO DE MINAS,1,11
2401,VARZEA DA PALMA,1,11
2402,VARZELANDIA,1,11
2403,VAZANTE,1,11
2404,VERDELANDIA,1,11
2405,VEREDINHA,1,11
2406,VERISSIMO,1,11
2407,VERMELHO NOVO,1,11
2408,VESPASIANO,1,11
2409,VICOSA,1,11
2410,VIEIRAS,1,11
2411,VIRGEM DA LAPA,1,11
2412,VIRGINIA,1,11
2413,VIRGINOPOLIS,1,11
2414,VIRGOLANDIA,1,11
2415,VISCONDE DO RIO BRANCO,1,11
2416,VOLTA GRANDE,1,11
2417,WENCESLAU BRAZ,1,11
2418,ABAETETUBA,1,14
2419,ABEL FIGUEIREDO,1,14
2420,ACARA,1,14
2421,AFUA,1,14
2422,AGUA AZUL DO NORTE,1,14
2423,ALENQUER,1,14
2424,ALMEIRIM,1,14
2425,ALTAMIRA,1,14
2426,ANAJAS,1,14
2427,ANANINDEUA,1,14
2428,ANAPU,1,14
2429,AUGUSTO CORREA,1,14
2430,AURORA DO PARA,1,14
2431,AVEIRO,1,14
2432,BAGRE,1,14
2433,BAIAO,1,14
2434,BANNACH,1,14
2435,BARCARENA,1,14
2436,BELEM,1,14
2437,BELTERRA,1,14
2438,BENEVIDES,1,14
2439,BOM JESUS DO TOCANTINS,1,14
2440,BONITO,1,14
2441,BRAGANCA,1,14
2442,BRASIL NOVO,1,14
2443,BREJO GRANDE DO ARAGUAIA,1,14
2444,BREU BRANCO,1,14
2445,BREVES,1,14
2446,BUJARU,1,14
2447,CACHOEIRA DO ARARI,1,14
2448,CACHOEIRA DO PIRIA,1,14
2449,CAMETA,1,14
2450,CANAA DOS CARAJAS,1,14
2451,CAPANEMA,1,14
2452,CAPITAO POCO,1,14
2453,CASTANHAL,1,14
2454,CHAVES,1,14
2455,COLARES,1,14
2456,CONCEICAO DO ARAGUAIA,1,14
2457,CONCORDIA DO PARA,1,14
2458,CUMARU DO NORTE,1,14
2459,CURIONOPOLIS,1,14
2460,CURRALINHO,1,14
2461,CURUA,1,14
2462,CURUCA,1,14
2463,DOM ELISEU,1,14
2464,ELDORADO DOS CARAJAS,1,14
2465,FARO,1,14
2466,FLORESTA DO ARAGUAIA,1,14
2467,GARRAFAO DO NORTE,1,14
2468,GOIANESIA DO PARA,1,14
2469,GURUPA,1,14
2470,IGARAPE-ACU,1,14
2471,IGARAPE-MIRI,1,14
2472,INHANGAPI,1,14
2473,IPIXUNA DO PARA,1,14
2474,IRITUIA,1,14
2475,ITAITUBA,1,14
2476,ITUPIRANGA,1,14
2477,JACAREACANGA,1,14
2478,JACUNDA,1,14
2479,JURUTI,1,14
2480,LIMOEIRO DO AJURU,1,14
2481,MAE DO RIO,1,14
2482,MAGALHAES BARATA,1,14
2483,MARABA,1,14
2484,MARACANA,1,14
2485,MARAPANIM,1,14
2486,MARITUBA,1,14
2487,MEDICILANDIA,1,14
2488,MELGACO,1,14
2489,MOCAJUBA,1,14
2490,MOJU,1,14
2491,MONTE ALEGRE,1,14
2492,MUANA,1,14
2493,NOVA ESPERANCA DO PIRIA,1,14
2494,NOVA IPIXUNA,1,14
2495,NOVA TIMBOTEUA,1,14
2496,NOVO PROGRESSO,1,14
2497,NOVO REPARTIMENTO,1,14
2498,OBIDOS,1,14
2499,OEIRAS DO PARA,1,14
2500,ORIXIMINA,1,14
2501,OUREM,1,14
2502,OURILANDIA DO NORTE,1,14
2503,PACAJA,1,14
2504,PALESTINA DO PARA,1,14
2505,PARAGOMINAS,1,14
2506,PARAUAPEBAS,1,14
2507,PAU D`ARCO,1,14
2508,PEIXE-BOI,1,14
2509,PICARRA,1,14
2510,PLACAS,1,14
